id    ,title_deal                                                                                                                      ,title_desc                                                                                                                                                                                                                                                  ,title_city                                                                           ,deal_id,partner_id,gpslat           ,gpslong
77707 ,"Kurz kitingu pre začiatočníkov"                                                                                                ,"Zvládne ho každý, kto má chuť skúsiť niečo nové. Rýchlosť pri jazde, výška pri skokoch, 100% adrenalín, 100% bezpečnosť. Absolvuj začiatočnícky kurz kitingu a užívaj si potom na kolieskach, s doskou na vode alebo na lyžiach a snowboarde!"             ,"Bratislava, Martin"                                                                 ,77707  ,6175      ,49.836982        ,18.173809
62673 ,"30 dňové členstvo vo fitness clube"                                                                                            ,"Permanentka na 30 dní  do Contours Fitness len za 28 € po 60% zľave. Presvedčte sa o tom, čo sa dá dosiahnuť za 30 minút vo fitness."                                                                                                                      ,"Banská Bystrica"                                                                    ,62673  ,6179      ,48.733699        ,19.14281
64019 ,"Prehozy na posteľ"                                                                                                             ,"Vyberte si zo šiestich druhov prehozov na posteľ, ktoré vytvoria modernú a príjemnú atmosféru vo vašej izbe či spálni."                                                                                                                                    ,Slovensko                                                                            ,64019  ,6187      ,49.680002        ,18.666902
64495 ,"Set elegantných uterákov"                                                                                                      ,"Elegantný uterák s exkluzívnou výšivkou patrí ku kolekcii najmodernejších uterákov. Pre dokonalé naaranžovanie Vašej kúpelne je možnosť si skombinovať svetlejší odtieň uteráka s tmavším. Všetko spojí nádherná výšivka v kontrastnej farbe."             ,Slovensko                                                                            ,64495  ,6187      ,49.680002        ,18.666902
83331 ,x                                                                                                                               ,x                                                                                                                                                                                                                                                           ,Slovensko                                                                            ,83331  ,6187      ,49.680002        ,18.666902
84287 ,"Plážové osušky"                                                                                                                ,"Pohoda, slnko, voda, piesok, pláž... Pohodlná veľkosť osušky zaručí dokonalý odpočinok na pláži i pri bazéne. Príjemné osušky na dotyk v troch farebných motívoch len za 8,99 € so 40 % zľavou."                                                           ,Slovensko                                                                            ,84287  ,6187      ,49.680002        ,18.666902
86809 ,"Kvalitne postelné froté plachty, vyrobené v Českej republike"                                                                  ,"Pohodlný spánok v pohodlnej posteľnej bielizni znamená aj pohodlné vstávanie. Kvalitné posteľné plachty vyrobené v Česku s pevnou elastickou gumou sú veľmi príjemné na dotyk. Na výber z dvoch veľkostí a rôznych farieb."                                ,"celé Slovensko"                                                                     ,86809  ,6187      ,49.680002        ,18.666902
76027 ,"Tepovanie interiéru vozdila"                                                                                                   ,"Nechajte si vytepovať interiér vášho vozidla v pohodlí domova profesionálmi. Žiadna špina, prach ani roztoče teraz s 52 % zľavou. Doprava k vám domov zdarma."                                                                                             ,"Košice, Prešov, Poprad"                                                             ,76027  ,6189      ,49.193264        ,20.827521
69855 ,"Rodinný 4-dňový pobyt v Nízkych Tatrách"                                                                                       ,"Užite si 4 dni v nádhernom prostredí Nízkych Tatier a vyhrajte 2x celodenný skipass na Chopok. Najpestrejšia ponuka lyžiarskych svahov na Slovensku, len 2,5 hodiny od Bratislavy. Pobyt pre 2 dospelých a dieťa do 15 rokov za 109 €."                    ,Krpáčovo                                                                             ,69855  ,6191      ,48.87356         ,19.54838
71357 ,"Rodinný 4-dňový pobyt v Nízkych Tatrách"                                                                                       ,"Užite si 4 dni v nádhernom prostredí Nízkych Tatier a vyhrajte 2x celodenný skipass na Chopok. Najpestrejšia ponuka lyžiarskych svahov na Slovensku, len 2,5 hodiny od Bratislavy. Pobyt pre 2 dospelých a dieťa do 15 rokov za 109 €."                    ,Krpáčovo                                                                             ,71357  ,6191      ,48.87356         ,19.54838
90481 ,"Pobyt v lone nízkotatranskej prírody v Hoteli Polianka"                                                                        ,"Jazda na koňoch, relax pri bazéne či vo wellness, splav Hrona, množstvo turistických a cyklistických trás, a to všetko v atraktívnom prostredí Nízkych Tatier. Jedno dieťa do 15 rokov ubytovanie grátis."                                                 ,"Horehronie - Krpáčovo"                                                              ,90481  ,6191      ,48.87356         ,19.54838
92121 ,"Pobyt v lone nízkotatranskej prírody v Hoteli Polianka"                                                                        ,"Jazda na koňoch, relax pri bazéne či vo wellness, splav Hrona, množstvo turistických a cyklistických trás, a to všetko v atraktívnom prostredí Nízkych Tatier. Jedno dieťa do 15 rokov ubytovanie grátis."                                                 ,"Horehronie - Krpáčovo"                                                              ,92121  ,6191      ,48.87356         ,19.54838
60235 ,"Budapešť - pamiatky, ZOO a Tropicarium"                                                                                        ,"Jednodňový výlet do Budapešti spojený s návštevou miestnej zoologickej a botanickej záhrady so 145 ročnou históriou a najväčšieho morského sveta v strednej Európe - Tropicaria len za 17,50 €."                                                           ,Budapešť                                                                             ,60235  ,6195      ,48.301726        ,18.058934
61798 ,"Jedinečná atmosféra na najslávnejšom karnevale v Benátkach"                                                                    ,"Benátky - mesto vody a svetla, námestie sv. Marka, gondoly a najznámejší európsky karneval s takmer  750 ročnou históriou. Zájazd na tento sviatok farieb a hudby v Benátkach v termíne 21.2. - 23.2.2014 len za 55 €."                                    ,Taliansko                                                                            ,61798  ,6195      ,48.301726        ,18.058934
64725 ,"Jedinečná atmosféra na najslávnejšom karnevale v Benátkach"                                                                    ,"Benátky - mesto vody a svetla, námestie sv. Marka, gondoly a najznámejší európsky karneval s takmer  750 ročnou históriou. Zájazd na tento sviatok farieb a hudby v Benátkach v termíne 21.2. - 23.2.2014 len za 55 €."                                    ,Taliansko                                                                            ,64725  ,6195      ,48.301726        ,18.058934
66333 ,"Jedinečná atmosféra na najslávnejšom karnevale v Benátkach"                                                                    ,"Benátky - mesto vody a svetla, námestie sv. Marka, gondoly a najznámejší európsky karneval s takmer 750 ročnou históriou. Zájazd na tento sviatok farieb a hudby v Benátkach v termíne 21.2. - 23.2.2014 len za 55 €."                                     ,Taliansko                                                                            ,66333  ,6195      ,48.301726        ,18.058934
67419 ,"Dvojdňový poznávací zájazd"                                                                                                    ,"Dva dni plné zážitkov a poznávania za neuveriteľných 69 €. Spoznajte majestátnu Budapešť, navštívte krásne pamiatky, ZOO aj Tropicarium a ubytujte sa v 4* hoteli s raňajkami."                                                                            ,Budapešť                                                                             ,67419  ,6195      ,48.301726        ,18.058934
67515 ,"Budapešť - pamiatky, ZOO a Tropicarium"                                                                                        ,"Jednodňový výlet do Budapešti spojený s návštevou miestnej zoologickej a botanickej záhrady so 145 ročnou históriou a najväčšieho morského sveta v strednej Európe - Tropicaria len za 17,50 €."                                                           ,Budapešť                                                                             ,67515  ,6195      ,48.301726        ,18.058934
67833 ,"Kráľovský Krakov a soľná baňa Vielička"                                                                                        ,"Autobusový zájazd so sprievodcom do mesta poľských kráľov - Krakova spojený s návštevou známej soľnej bane Vielička len za 21,90 €. Hrad Wawel, tržnica Sukiennica, renesančné námestie Rynek Glowny a ďalšie skvosty srdca Poľských dejín."               ,"Poľsko - Krakow"                                                                    ,67833  ,6195      ,48.301726        ,18.058934
67841 ,"Výlet na africké safari"                                                                                                       ,"Dobrodružný deň plný zážitkov v pravom africkom Safari len za 33,90 €. Spravte si výlet do ZOO Dvůr Králové s Travego Tour v termíne 05.04.2014."                                                                                                          ,"Česko, Dvůr Králové"                                                                ,67841  ,6195      ,48.301726        ,18.058934
67959 ,"Potulky Berlínom s prenocovaním a relax v Tropical Islands"                                                                    ,"Voda, piesok, palmy a 32°C na tropickom ostrove uprostred Nemecka a k tomu prehliadka Berlína so sprievodcom a dopravou luxusným autobusom len za 89 € po 44% zľave."                                                                                      ,Nemecko                                                                              ,67959  ,6195      ,48.301726        ,18.058934
68405 ,"Svetoznámy autosalón a perly Ženevy"                                                                                           ,"Prehliadka toho najkrajšieho zo Ženevy a svetoznámeho autosalónu so slovenským sprievodcom od 6.3.2014 do 9.3.2014 len za 127 €. Skvosty mesta, premiéry nablýskaných modelov lukratívnych značiek a estetický zážitok umocnený krásou prítomných žien."   ,Švajčiarsko                                                                          ,68405  ,6195      ,48.301726        ,18.058934
68501 ,"Svetoznámy autosalón a perly Ženevy"                                                                                           ,"Prehliadka toho najkrajšieho zo Ženevy a svetoznámeho autosalónu so slovenským sprievodcom od 3.3.2014 do 6.3.2014 len za 127 €. Skvosty mesta, premiéry nablýskaných modelov lukratívnych značiek a estetický zážitok umocnený krásou prítomných žien."   ,Švajčiarsko                                                                          ,68501  ,6195      ,48.301726        ,18.058934
68597 ,"Potulky Berlínom s prenocovaním a relax v Tropical Islands"                                                                    ,"Voda, piesok, palmy a 32°C na tropickom ostrove uprostred Nemecka a k tomu prehliadka Berlína so sprievodcom a dopravou luxusným autobusom len za 89 € po 44% zľave."                                                                                      ,"Nemecko - Berlín"                                                                   ,68597  ,6195      ,48.301726        ,18.058934
69665 ,"Výlet do Krakowa a Osvienčimu"                                                                                                 ,"Spoznávajte históriu Poľska spolu s Travego Tour. Vznešené kráľovské mesto, ale aj symbol holokaustu a 2. svetovej vojny. Výlet do Krakowa spojený s návštevou Osvienčimu len za 21,90 €."                                                                 ,"Poľsko - Krakow, Osvienčim"                                                         ,69665  ,6195      ,48.301726        ,18.058934
70421 ,"Legendárne Orlie hniezdo, Salzbergwerk a plavba po Königsee"                                                                   ,"Plavba smaragdovým jazerom Königssee, 500-ročná soľná baňa Salzbergwerk a Orlie Hniezdo, ktoré nádherným výhľadom kontrastuje s temnou minulosťou spätou s Adolfom Hitlerom."                                                                              ,"Nemecko - bavorské Alpy"                                                            ,70421  ,6195      ,48.301726        ,18.058934
71127 ,"Veľká Noc v Paríži"                                                                                                            ,"Strávte netradičnú Veľkú Noc vo francúzskej metropole. Počas 4 dňového výletu navštívite všetky skvostné i veľkolepé historické pamiatky a symboly Paríža a zažijete plavbu po Seine len za neuveriteľných 129 €."                                         ,Francúzsko                                                                           ,71127  ,6195      ,48.301726        ,18.058934
72021 ,"Budapešť - pamiatky, ZOO a Tropicarium"                                                                                        ,"Jednodňový výlet do Budapešti spojený s návštevou miestnej zoologickej a botanickej záhrady so 145 ročnou históriou a najväčšieho morského sveta v strednej Európe - Tropicaria len za 17,50 €."                                                           ,Budapešť                                                                             ,72021  ,6195      ,48.301726        ,18.058934
72135 ,"Legendárne Orlie hniezdo, Salzbergwerk a plavba po Königsee"                                                                   ,"Plavba smaragdovým jazerom Königssee, 500-ročná soľná baňa Salzbergwerk a Orlie Hniezdo, ktoré nádherným výhľadom kontrastuje s temnou minulosťou spätou s Adolfom Hitlerom."                                                                              ,Nemecko                                                                              ,72135  ,6195      ,48.301726        ,18.058934
72339 ,"Veľká Noc v Szentendre"                                                                                                        ,"Veľkonočný pondelok plný tradícií v najkrajšom maďarskom skanzene v Szentendre. V múzeu pod holým nebom v Szentendre zažijete atmosféru tradičných maďarských veľkonočných sviatkov ako ju nepoznáte."                                                     ,"Maďarsko - Szentendre"                                                              ,72339  ,6195      ,48.301726        ,18.058934
73409 ,"4-dňový výlet do Paríža"                                                                                                       ,"Strávte romantický máj vo francúzskej metropole. Počas 4 dňového výletu navštívite všetky skvostné i veľkolepé historické pamiatky a symboly Paríža a zažijete plavbu po Seine len za neuveriteľných 129 €."                                               ,"Francúzsko - Paríž"                                                                 ,73409  ,6195      ,48.301726        ,18.058934
73413 ,"Májový výlet do Paríža"                                                                                                        ,"Strávte romantický máj vo francúzskej metropole. Počas 4 dňového výletu navštívite všetky skvostné i veľkolepé historické pamiatky a symboly Paríža a zažijete plavbu po Seine len za neuveriteľných 129 €."                                               ,Francúzsko                                                                           ,73413  ,6195      ,48.301726        ,18.058934
73733 ,"Budapešť - pamiatky, ZOO a Tropicarium"                                                                                        ,"Jednodňový výlet do Budapešti spojený s návštevou miestnej zoologickej a botanickej záhrady so 145 ročnou históriou a najväčšieho morského sveta v strednej Európe - Tropicaria len za 17,50 €."                                                           ,Budapešť                                                                             ,73733  ,6195      ,48.301726        ,18.058934
73951 ,"Veľkonočný pondelok na zámku Schönbrunn a vo Viedni"                                                                           ,"Návšteva známych veľkonočných trhov v Schönbrunne a jarnej Viedne s jej pamiatkami. Deň plný relaxu a slnečnej atmosféry len za 17,90 €."                                                                                                                  ,"Rakúsko - Viedeň"                                                                   ,73951  ,6195      ,48.301726        ,18.058934
74243 ,"Budapešť - pamiatky, ZOO a Tropicarium"                                                                                        ,"Jednodňový výlet do Budapešti spojený s návštevou miestnej zoologickej a botanickej záhrady so 145 ročnou históriou a najväčšieho morského sveta v strednej Európe - Tropicaria len za 17,50 €. V sobotu 29.6.2014."                                       ,"Maďarsko - Budapešť"                                                                ,74243  ,6195      ,48.301726        ,18.058934
74451 ,"Výlet na najromantickejší zámok v Čechách"                                                                                     ,"Jednodňový výlet na najromantickejší zámok v Čechách – Zámok Hluboká, kde sa natáčala známa rozprávka Pyšná princezná, spojený s prehliadkou Českého Krumlova."                                                                                            ,"Česko - Zámok Hluboká, Český Krumlov"                                               ,74451  ,6195      ,48.301726        ,18.058934
75303 ,"Veľkonočný pondelok na zámku Schönbrunn a vo Viedni"                                                                           ,"Návšteva známych veľkonočných trhov v Schönbrunne a jarnej Viedne s jej pamiatkami. Deň plný relaxu a slnečnej atmosféry len za 17,90 €."                                                                                                                  ,"Viedeň / Rakúsko"                                                                   ,75303  ,6195      ,48.301726        ,18.058934
76277 ,"5-dňový zájazd do Toskánska s raňajkami"                                                                                       ,"Nezabudnuteľný zájazd plný krás a historických skvostov v nádhernom talianskom Toskánsku. Aleje cyprusov, olivové háje a nádych tajuplnej etruskej histórie ponúka jeden z najromantickejších regińov na svete."                                           ,"Taliansko - Toskánsko"                                                              ,76277  ,6195      ,48.301726        ,18.058934
78407 ,"Najvyšší vrch Nemecka Zugspitze a nádherné bavorské zámky"                                                                     ,"Návšteva najvyššej hory Nemecka Zugspitze, miest kontroverznej olympiády z čias Tretej ríše, ako aj najkrajších Bavorských zámkov, ktoré boli predlohou pre hrady Disneyho rozprávok. Skvelý výlet s dopravou, sprievodcom ubytovaním a raňajkami."        ,"Nemecko - bavorské zámky a Zugspitze"                                               ,78407  ,6195      ,48.301726        ,18.058934
79035 ,"Výlet do Krakowa a Osvienčimu"                                                                                                 ,"Spoznávajte históriu Poľska spolu s Travego Tour. Vznešené kráľovské mesto, ale aj symbol holokaustu a 2. svetovej vojny. Výlet do Krakowa spojený s návštevou Osvienčimu len za 21,90 €."                                                                 ,"Poľsko - Krakow, Osvienčim"                                                         ,79035  ,6195      ,48.301726        ,18.058934
79247 ,"Výstava ruží v Badene a cisársky zámok v Laxenburgu"                                                                           ,"Jednodňový výlet na zámok Laxenburg spojený s návštevou Rozária – to je deň plný krásy, vône a romantiky, ktorý nenechá ľahostajnú žiadnu romantickú dušu. V nedeľu 22.6.2014 len za 17,50 €."                                                             ,"Rakúsko - Baden"                                                                    ,79247  ,6195      ,48.301726        ,18.058934
79909 ,"Výstava ruží v Badene a cisársky zámok v Laxenburgu"                                                                           ,"Jednodňový výlet na zámok Laxenburg spojený s návštevou Rozária – to je deň plný krásy, vône a romantiky, ktorý nenechá ľahostajnú žiadnu romantickú dušu. V nedeľu 8.6.2014 len za 17,50 €."                                                              ,"Rakúsko - Baden"                                                                    ,79909  ,6195      ,48.301726        ,18.058934
80073 ,"Po stopách cisárovnej Sisi, najkrajšie Viedenské zámky Schönbrunn– Belvedere – Hofburg"                                        ,"Jednodňový výlet plný nádhery a romantiky na najkrajších zámkoch okolia Viedne s prekrásnymi rozkvitnutými záhradami. Navštívte zámky, po ktorých sa prechádzala milovaná cisárovná Sisi len za 16,50 €."                                                  ,"Rakúsko - Viedeň, Schönbrunn"                                                       ,80073  ,6195      ,48.301726        ,18.058934
80367 ,"Deň detí v najlepšej ZOO v Európe a Dome morí vo Viedni"                                                                       ,"Deň plný dobrodružstva pre deti i dospelých. Jedinečný Dom Morí vo Viedni - voľne lietajúce papagáje, skáčuce opičky, ktoré môžete pohladkať a najlepšia ZOO v Európe - Pavilón dažďového pralesa, Púštny pavilón, Polárny pavilón a pandy z Číny."        ,"Rakúsko - Viedeň"                                                                   ,80367  ,6195      ,48.301726        ,18.058934
81203 ,"Deň detí v najlepšej ZOO v Európe a Dome morí vo Viedni"                                                                       ,"Deň plný dobrodružstva pre deti i dospelých. Jedinečný Dom Morí vo Viedni - voľne lietajúce papagáje, skáčuce opičky, ktoré môžete pohladkať a najlepšia ZOO v Európe - Pavilón dažďového pralesa, Púštny pavilón, Polárny pavilón a pandy z Číny."        ,"Rakúsko - Viedeň"                                                                   ,81203  ,6195      ,48.301726        ,18.058934
86709 ,"Legendárne Orlie hniezdo, Salzbergwerk a plavba po Königsee"                                                                   ,"Plavba smaragdovým jazerom Königssee, 500-ročná soľná baňa Salzbergwerk a Orlie Hniezdo, ktoré nádherným výhľadom kontrastuje s temnou minulosťou spätou s Adolfom Hitlerom."                                                                              ,"Nemecko - bavorské Alpy"                                                            ,86709  ,6195      ,48.301726        ,18.058934
87873 ,"Marhuľové trhy v údolí Wachau s výletom na barokový kláštor Melk"                                                              ,"Navštívte preslávené marhuľové trhy a slávnosti v mestečku Spitz s bohatým a veselým programom pre deti aj dospelých a veľkolepý barokový kláštorný komplex Melk, na ktorom sa natáčal film podľa románu Umberta Ecca - Meno ruže."                        ,"Rakúsko - Wachau"                                                                   ,87873  ,6195      ,48.301726        ,18.058934
89151 ,"Marhuľové trhy v údolí Wachau s výletom na barokový kláštor Melk"                                                              ,"Navštívte preslávené marhuľové trhy a slávnosti v mestečku Spitz s bohatým a veselým programom pre deti aj dospelých a veľkolepý barokový kláštorný komplex Melk, na ktorom sa natáčal film podľa románu Umberta Ecca - Meno ruže."                        ,"Rakúsko - Wachau"                                                                   ,89151  ,6195      ,48.301726        ,18.058934
89871 ,"Zájazd do Krakowa s návštevou Osvienčimu, Vieličky a plavbou po rieke Visla"                                                   ,"Historický a romantický Krakow, koncentračný tábor v Osvienčime, soľná baňa Wieliczka a plavba loďou po rieke Visla - víkend s dopravou a ubytovaním na hoteli v centre Krakowa len za 89 €."                                                              ,"Poľsko - Krakow"                                                                    ,89871  ,6195      ,48.301726        ,18.058934
91607 ,"Potulky Berlínom s prenocovaním a možnosťou relaxu v Tropical Islands"                                                         ,"Prehliadka Berlína so sprievodcom a dopravou luxusným autobusom a ubytovaním len za 89 € po 44% zľave. V prípade záujmu návšteva tropického ostrova uprostred Nemecka - voda, piesok, palmy a 32°C počas celého roka."                                     ,"Nemecko - Berlín"                                                                   ,91607  ,6195      ,48.301726        ,18.058934
60435 ,"Škola šmyku"                                                                                                                   ,"Len 69,30€ za školu šmyku – darujte pod stromček vašim blízkym adrenalín a zlepšenie jazdeckých schopností v krízových situáciách so zľavou 30%. Darujte školu šmyku pod vedením certifikovaných slovenských inštruktorov po celom Slovensku."             ,"Trenčín, Prešov, Pachfurth (30km od BA)"                                            ,60435  ,4457      ,48.879387        ,18.01818
63083 ,"Škola šmyku s romantickým pobytom a vstupom do Aqua parku"                                                                     ,"Len 139 € za školu šmyku s romantickým pobytom pre dvoch. Relax, adrenalín a zlepšenie jazdeckých schopností v krízových situáciách so zľavou 30%. V Prešove aj so vstupom do Aqua parku. Darujte na Vianoce ten správny darček."                          ,"Trenčín, Prešov"                                                                    ,63083  ,4457      ,48.879387        ,18.01818
69117 ,"Oddych a relax v Belianskych Tatrách"                                                                                          ,"Prežite nádherné chvíle v Penzióne Kamzík v srdci krásnej prírody Belianskych Tatier. Zimná lyžovačka alebo jarná turistika na tri, štyri a šesť dní s polpenziou, relaxom vo fínskej saune a hydromasážnej vani už od 99 €."                              ,Ždiar                                                                                ,69117  ,6205      ,49.275475        ,20.242235
69627 ,"Dezert, káva alebo limonáda v srdci Bratislavy"                                                                                ,"Kaviareň Fúz - keby len kaviareň - v priamom centre mesta Vás pozýva na kávu, horúcu čokoládu alebo limonádu s dezertom. Na výber viac ako 10 druhov dezertov denne."                                                                                      ,"Staré Mesto - Korzo"                                                                ,69627  ,626       ,48.142219        ,17.106639
75073 ,"Dva alebo tri dni v Krakove"                                                                                                   ,"Strávte dva alebo tri dni vo dvojici v očarujúcom historickom meste Krakov. Mesto kráľov na Vás spraví dojem úžasnými pamiatkami či výbornou kuchyňou a po náročnom dni si oddýchnete v modernom hoteli Major***."                                         ,"Poľsko - Krakow"                                                                    ,75073  ,5161      ,50.089617        ,19.911467
56415 ,"Tirolská rozprávka v 4* horskom hoteli"                                                                                        ,"Gutshof Zillertal**** je 4 hviezdičkový hotel, v ktorom si s touto zľavou môžete pochutnať na skvelých jedlách, víne, využívať procedúry, sauny a kopec ďalších služieb už od 149 €. Najvyššia kvalita so zľavou až 70%."                                  ,"Rakúske Alpy"                                                                       ,56415  ,6207      ,47.158532        ,11.84621
86979 ,"Tirolská rozprávka v 4* horskom hoteli"                                                                                        ,"Gutshof Zillertal**** je 4 hviezdičkový hotel, v ktorom si s touto zľavou môžete pochutnať na skvelých jedlách (polpenzia s olovrantom), víne, využívať procedúry, sauny a kopec ďalších služieb už od 149 €. Najvyššia kvalita so zľavou až 70%."         ,"Rakúsko - Rakúske Alpy"                                                             ,86979  ,6207      ,47.158532        ,11.84621
88281 ,"Tirolská rozprávka v 4* horskom hoteli"                                                                                        ,"Gutshof Zillertal**** je 4 hviezdičkový hotel, v ktorom si s touto zľavou môžete pochutnať na skvelých jedlách (polpenzia s olovrantom), víne, využívať procedúry, sauny a kopec ďalších služieb už od 149 €. Najvyššia kvalita so zľavou až 70%."         ,"Rakúsko - Rakúske Alpy"                                                             ,88281  ,6207      ,47.158532        ,11.84621
77301 ,"Joga víkend v prírode s pobytom v chate Alpina***"                                                                             ,"Relaxačný pobyt spojený s cvičením jogy určenej pre začiatočníkov a mierne pokročilých a náukou o zdravej výžive. Príďte si odpočinúť z uponáhľaného sveta a zažite relaxačný Joga víkend v lone prírody pod vedením profesionálnej inštruktorky."         ,Čertov                                                                               ,77301  ,6211      ,48.146949        ,17.10225
84905 ,"Joga víkend v prírode s pobytom v chate Alpina***"                                                                             ,"Relaxačný pobyt spojený s cvičením jogy určenej pre začiatočníkov a mierne pokročilých a náukou o zdravej výžive. Príďte si odpočinúť z uponáhľaného sveta a zažite relaxačný Joga víkend v lone prírody pod vedením profesionálnej inštruktorky."         ,"Javorníky - Čertov"                                                                 ,84905  ,6211      ,48.146949        ,17.10225
59193 ,"Tepovanie alebo ručné čistenie exteriéru a interiéru auta"                                                                     ,"Autoumyváreň, ktorá šetrí Váš čas a autám plní ich sny. Tepovanie alebo ručné čistenie exteriéru a interiéru vozidla teraz so zľavou 51%."                                                                                                                 ,Trnava                                                                               ,59193  ,6213      ,48.362836        ,17.599423
65019 ,"Erotické pomôcky"                                                                                                              ,"Nezabudnuteľný večer s masérom, ktorý vie, ako priviesť ženské telo k orgazmu. CC Trans Flexing Massager alebo nádherný mini vibrátor Namaste Harmony."                                                                                                    ,Slovensko                                                                            ,65019  ,706       ,48.167642        ," 17.128418"
69489 ,x                                                                                                                               ,x                                                                                                                                                                                                                                                           ,Slovensko                                                                            ,69489  ,706       ,48.167642        ," 17.128418"
65019 ,"Erotické pomôcky"                                                                                                              ,"Nezabudnuteľný večer s masérom, ktorý vie, ako priviesť ženské telo k orgazmu. CC Trans Flexing Massager alebo nádherný mini vibrátor Namaste Harmony."                                                                                                    ,Slovensko                                                                            ,65019  ,706       ,49.222244        ," 18.738013"
69489 ,x                                                                                                                               ,x                                                                                                                                                                                                                                                           ,Slovensko                                                                            ,69489  ,706       ,49.222244        ," 18.738013"
89883 ,"Klasická masáž chrbta a šije + Reflexná masáž chodidiel"                                                                       ,"Ak Vás trápi bolesť a napätie v chrbte a krčnej chrbtici či v nohách, pravdepodobne Vám len chýba relax v podobe masáže. Doprajte si kvalitnú hodinovú masáž za skvelých 9,90 € v Christina Cosmetics & Massage STUDIO."                                   ,Nitra                                                                                ,89883  ,6223      ,                 ,
88163 ,"Lanová dráha a aquazorbing"                                                                                                    ,"Otestujte svoje fyzické schopnosti v lanovom parku Spider Park. Extrémne prežitie na trase, ktorá je dlhá viac ako 250m. Skvelá zábava vo výške 8 metrov, jazda voľným pádom a kolísanie sa na prekážkach už od 3,99 € alebo 2,99 € pre deti."             ,"Tatranská Kotlina - Lendak"                                                         ,88163  ,6227      ,49.227943        ,20.319746
90651 ,"Lanová dráha a aquazorbing"                                                                                                    ,"Otestujte svoje fyzické schopnosti v lanovom parku Spider Park. Extrémne prežitie na trase, ktorá je dlhá viac ako 250m. Skvelá zábava vo výške 8 metrov, jazda voľným pádom a kolísanie sa na prekážkach už od 3,99 € alebo 2,99 € pre deti."             ,"Tatranská Kotlina - Lendak"                                                         ,90651  ,6227      ,49.227943        ,20.319746
64177 ,"Darčeková poukážka na kozmetické ošetrenia"                                                                                    ,"Len 8,90€ za ošetrenie pleti kvalitnou dekoratívnou kozmetikou podľa vlastného výberu. Energetické ošetrenie koenzýmom Q10, liftingové ošetrenie, vitalizujúce ošetrenie, hydratačné ošetrenie alebo ošetrenie problematickej pleti."                      ,"Banská Bystrica"                                                                    ,64177  ,6237      ,48.737162        ,19.148191
63285 ,"Pivné alebo morské kúpele"                                                                                                     ,"Cárska starostlivosť v Rožnovských pivných kúpeľoch s pivnou procedúrou, ubytovaním, raňajkami a luxusnou večerou. Alebo vyskúšate účinky jediných morských kúpeľov v Česku?"                                                                              ,"Rožnov pod Radhoštěm"                                                               ,63285  ,5087      ,49.456732        ,18.136845
61221 ,"Neobmedzený wellness pobyt s polpenziou pre dvoch"                                                                             ,"Dokonalý relax v panenskej prírode Muránskej planiny. Super novinka na Slovensku – wellness s atmosférou stredovekého hradu. 3 dni pre dvoch s neobmedzeným vstupom do Vodného a Vitálneho sveta a polpenziou už od 99 €. Dieťa do 12 rokov zdarma."       ,Muráň                                                                                ,61221  ,6241      ,48.766454        ,20.110322
63425 ,"Neobmedzený wellness pobyt s polpenziou pre dvoch"                                                                             ,"Dokonalý relax v panenskej prírode Muránskej planiny. Super novinka na Slovensku – wellness s atmosférou stredovekého hradu. 3 dni pre dvoch s neobmedzeným vstupom do Vodného a Vitálneho sveta a polpenziou už od 99 €. Dieťa do 12 rokov zdarma."       ,Muráň                                                                                ,63425  ,6241      ,48.766454        ,20.110322
74787 ,"Relax v najnovšom hradnom wellness na Prednej hore"                                                                            ,"Dokonalý wellness pobyt v obklopení panenskej prírody Muránskej planiny. Pobyt pre dvoch s polpenziou a s neobmedzeným vstupom do nového Hradného wellness, Vodného a Vitálneho sveta už od 109 €. Dieťa do 12 rokov zdarma."                              ,"Muráň - Predná Hora"                                                                ,74787  ,6241      ,48.766454        ,20.110322
78487 ,"Relax v najnovšom hradnom wellness na Prednej hore"                                                                            ,"Dokonalý wellness pobyt v obklopení panenskej prírody Muránskej planiny. Pobyt pre dvoch s polpenziou a s neobmedzeným vstupom do nového Hradného wellness, Vodného a Vitálneho sveta už od 109 €. Dieťa do 12 rokov zdarma."                              ,"Muráň - Predná Hora"                                                                ,78487  ,6241      ,48.766454        ,20.110322
86003 ,"Prístroj na sonické čistenie pleti"                                                                                            ,"Inovačný prístroj na sonické čistenie pleti, ktorý je ľahký, kompaktný a umožňuje vykonávať jemné a účinné čistenie pleti doma i kdekoľvek na cestách. Pleť čistí hĺbkovo, odstraňuje make-up, uvoľňuje póry a zbavuje pleť akné."                         ,Slovensko                                                                            ,86003  ,6247      ,48.718309        ,21.26073
86835 ,"Sexy bikiny"                                                                                                                   ,"Perfektné leto môžeš zažiť na hociktorej pláži. K dokonalosti stačia už len štýlové dvojdielne plavky, ktoré zvýraznia všetko pekné, čo je na ženskom tele možné obdivovať. Sexy bikiny v rôznych farbách spravia z tohto leta práve to nezabudnuteľné."   ,Slovensko                                                                            ,86835  ,6247      ,48.718309        ,21.26073
86837 ,NULL                                                                                                                            ,NULL                                                                                                                                                                                                                                                        ,Slovensko                                                                            ,86837  ,6247      ,48.718309        ,21.26073
